SYMBOL	ENTREZID
IFT52	51098
TNMD	64102
PLA2G12B	84647
PCDH19	57526
MTF1	4520
RPA4	29935
C1orf122	127687
YRDC	79693
MANEAL	149175
EPHA10	284656
MCU	90550
CDCA8	55143
FOXP4	116113
GNL2	29889
SLC25A25	114789
MEAF6	64769
NAIF1	203245
NAP1L3	4675
ZC3H12A	80149
NCR2	9436
GRIK3	2899
PCDH11X	27328
FAM102A	399665
CSF3R	1441
SPOCK2	9806
TREM2	54209
KLHL4	56062
CHST3	9469
MRPS15	64960
DACH2	117154
STK40	83931
ST6GALNAC6	30815
MAP7D1	55700
TSPO2	222642
ZNF711	7552
APOOL	139322
AK1	203
ADPRHL2	54936
MOCS1	4337
SLC29A3	55315
AGO3	192669
PTPRT	11122
POU3F4	5456
SGPL1	8879
ENG	2022
AGO1	26523
ADAMTS14	140766
AGO4	192670
SH3BGRL	6451
EIF4EBP2	1979
KCNK17	89822
PPA1	5464
CHD6	84181
TFAP2E	339488
PSMB2	5690
SAR1A	56681
NCDN	23154
FPGS	2356
H2AFY2	55506
GLP1R	2740
LPIN3	64900
CDK9	1025
BRWD3	254065
TOR2A	27433
TTC16	158248
TSPAN15	23555
TBX22	50945
ITM2A	9452
STXBP1	6812
TACR2	6865
FAM129B	64855
MAFB	9935
PGK1	5230
TRAF3IP1	26146
ATRX	546
ARHGAP40	343578
DLGAP3	58512
ZNF79	7633
PBDC1	51260
MAGEE2	139599
GLO1	2739
GJB3	2707
ZDHHC15	158866
SLC2A8	29988
CSMD2	114784
VPS26A	9559
UPRT	139596
GARNL3	84253
CCDC167	154467
UGT1A4	54657
UGT1A5	54579
ANGPTL2	23452
UGT1A7	54577
RPRD1B	58490
TTI1	9675
UGT1A1	54658
CMTR1	23070
ZBTB34	403341
RNF19B	127544
VSTM2L	128434
TMEM54	113452
ZBTB43	23099
HPCA	3208
FNDC5	252995
S100PBP	64766
YARS	8565
RNF8	9025
PBX3	5090
TBC1D22B	55633
RBBP4	5928
CHIC1	53344
PIM1	5292
ZBTB8A	653121
CDX4	1046
NAP1L2	4674
NAP1L6	645996
PABPC1L2A	340529
PABPC1L2B	645974
TSSK3	81629
MARCKSL1	65108
RABEPK	10244
PHKA1	5255
HDAC1	3065
SCAI	286205
GOLGA1	2800
HDAC8	55869
SRC	6714
OLFML2A	169611
FAM167B	84734
DDX50	79009
EIF3I	8668
NR5A1	2516
NEK6	10783
MANBAL	63905
COPS7B	64708
TXLNA	200081
GHRH	2691
LHX2	9355
DENND1A	57706
KPNA6	23633
MTCH1	23787
CRB2	286204
C2orf72	257407
RPS4X	6191
GPR21	2844
TET1	80312
RABGAP1	23637
ZBTB26	57684
ZBTB6	10773
RBL1	5933
PIN4	5303
RC3H2	54542
COL16A1	1307
ATOH7	220202
PI16	221476
OR5C1	392391
OR1N2	138882
CXCR3	2833
PPIL1	51645
PEF1	553115
SERINC2	347735
FABP3	2170
SRSF3	6428
OGT	8473
KCTD20	222658
NKAIN1	79570
REEP3	221035
MORN5	254956
MATN1	4146
NDUFA8	4702
ADO	84890
RTKN2	219790
SRSF4	6429
YTHDF2	51441
GSN	2934
SRPK1	6732
RAB42	115273
ITGB1BP2	26548
TRNAU1AP	54952
RCC1	1104
PHACTR4	65979
RAB14	51552
MED18	54797
CNTRL	11064
PTAFR	5724
CLPSL1	340204
EYA3	2140
TGIF2	60436
PHYHIPL	84457
XKR8	55113
BICC1	80114
TRAF1	7185
SMPDL3B	27293
RPA2	6118
RPL10A	4736
UBE2D1	7321
DLGAP4	22839
THEMIS2	9473
MEGF9	1955
CISD1	55847
AAR2	25980
IPMK	253430
STX12	23673
ZWINT	11130
ZNF76	7629
PCDH15	65217
DES	1674
MBL2	4153
DKK1	22943
TLR4	7099
PRKG1	5592
SCAND1	51282
FGR	2268
ASAH2B	653308
AHDC1	27245
PHF20	51230
DEC1	50514
GJB1	2705
C6orf106	64771
GPR3	2827
CD164L2	388611
SPDEF	25803
TNFSF15	9966
ATP6V1G1	9550
ROMO1	140823
MED12	9968
NFS1	9054
AGAP5	729092
TIMM23B	100652748
OGDHL	55753
C10orf53	282966
RBM12	10137
SLC18A3	6572
KIF12	113220
PGBD3	267004
GPN2	54707
DRGX	644168
RGS3	5998
ZDHHC18	84243
C10orf71	118461
PIGV	55650
C10orf128	170371
RUFY4	285180
POLE3	54107
BSPRY	54836
WDR31	114987
PRPF4	9128
LIN28A	79727
FRMPD2	143162
IL2RG	3561
CDC26	246184
SLC31A1	1317
CD52	1043
UBXN11	91544
SLC46A2	57864
SNX30	401548
INIP	58493
CXorf65	158830
CNKSR1	10256
FOXO4	4303
SUSD1	64420
ZNF593	51042
FAM110D	79927
PDIK1L	149420
TRIM63	84676
SPAG4	6676
SLC30A2	7780
UGCG	7357
EXTL1	2134
PAFAH2	5051
C9orf84	158401
GNG10	2790
PAQR7	164091
SLC7A3	84889
MTFR1L	56181
NPY4R	5540
ITPR3	3710
GPRIN2	9721
MAN1C1	57134
LDLRAP1	26119
TMEM50A	23585
DLG3	1741
GDF5	8200
GDF5OS	554250
CLIC4	25932
UQCC1	55245
ALOX5	240
NCMAP	400746
RCAN3	11123
NIPAL3	57185
KIF4A	24137
FAM83C	128876
STPG1	90529
MDH1B	130752
ZDBF2	57683
LPAR1	1902
MYOM3	127294
MUSK	4593
EIF6	3692
RASGEF1A	221002
CSGALNACT2	55454
BAK1	578
CNR2	1269
FUCA1	2517
HMGCL	3155
EDEM2	55741
CUTA	51596
TXNDC8	255220
LYPLA2	11313
PHF1	5252
TXN	7295
BMS1	9790
P2RY4	5030
AWAT1	158833
IGBP1	3476
PTPN3	5774
DAXX	1616
RPL11	6135
EDA	1896
MDS2	259283
ID3	3399
EPB41L4B	54566
BMPR2	659
TMEM245	23731
STARD8	9754
HNRNPR	10236
WDR46	9277
HTR1D	3352
FAM206A	54942
EPHB2	2048
C1QC	714
C1QA	712
RING1	6015
HSD17B8	7923
ACTL7B	10880
KLF4	9314
SLC39A7	7922
RXRB	6257
AR	367
TMEM38B	55151
FZD8	8325
HSPG2	3339
AOX1	316
CCNY	219771
COL11A2	1302
SLC44A1	23446
ABCA1	19
VSIG4	11326
OXLD1	339229
SLC38A10	124565
NIPSNAP3B	55335
NIPSNAP3A	25934
OR13C5	138799
OR13C3	138803
PARD3	56288
NCOA6	23054
PPP3R2	5535
TP53INP2	58476
LAS1L	81887
MAP1LC3A	84557
ZC4H2	55906
ALPL	249
HLA-DMA	3108
TMEM246	84302
MTMR8	55613
ALDOB	229
PSMB9	5698
MRPL50	54534
COL5A2	1290
TMEFF1	8577
PSMB8	5696
ZXDB	158586
ECE1	1889
TAP2	6891
FAAH2	158584
TEX10	54881
SPIN2A	54466
SPIN3	169981
HLA-DQA2	3118
HLA-DQB1	3119
PAGE3	139793
PAGE2	203569
PAGE2B	389860
HLA-DRB5	3127
EIF2S2	8894
APEX2	27301
TGFBR1	7046
COL15A1	1306
PFKFB1	5207
GALNT12	79695
OR8B2	26595
NOTCH4	4855
OR10G9	219870
TMEM225	338661
GPSM3	63940
PBX2	5089
PINK1	65018
MAGED2	10916
AGER	177
CDA	978
CAMK2N1	55450
VWA5B1	127731
RNF5	6048
UBXN10	127733
PLA2G2F	64600
PLA2G2D	26279
PLA2G5	5322
PLA2G2E	30814
OTUD3	23252
RNF186	54546
FOXE1	2304
XPA	7507
FGD1	2245
NCBP1	4686
TSR2	90121
PQLC2	54896
FKBPL	63943
MRTO4	51154
FAM120C	54954
ZNF341	84905
ATF6B	1388
C20orf144	128864
ZNF510	22869
AAED1	195827
CDC14B	8555
HABP4	22927
UBR4	23352
DCAF17	80067
ZNF367	195828
HSD17B3	3293
SP5	389058
UPF3A	65110
SIK3	23387
C9orf3	84909
LYZL2	119180
RIBC1	158787
STK19	8859
FBP2	8789
ALDH4A1	8659
DXO	1797
CD300LD	100131439
TMEM255B	348013
G6PC2	57818
BTBD17	388419
TFDP1	7027
TAS1R2	80834
PAX7	5081
SKIV2L	6499
KDM5C	8242
ACTL8	81569
FAM120AOS	158293
ADPRHL1	113622
C9orf129	445577
NELFE	7936
GRTP1	79774
RCC2	55920
SCN2A	6326
CUL4A	8451
TSPYL2	64061
NINJ1	4814
PADI4	23569
BPIFA3	128861
PADI3	51702
PADI1	29943
SUSD3	203328
NXPE4	54827
FGD3	89846
BPIFB4	149954
PADI2	11240
RBM7	10179
BPIFB3	359710
SDHB	6390
LYZL1	84569
SPANXN5	494197
ZBTB12	221527
EHMT2	10919
BAMBI	25805
MFAP2	4237
CROCC	9696
ASPN	54829
SDHD	6392
OMD	4958
F10	2159
MAPRE1	22919
F7	2155
CENPP	401541
FBXO42	54455
RSG1	79363
LAYN	143903
XAGE1B	653220
NEU1	4758
C6orf48	50854
IARS	3376
HSPA1B	3304
HSPA1A	3303
HSPA1L	3305
LSM2	57819
FAM131C	348487
VARS	7407
CLCNKB	1188
ASXL1	171023
VWA7	80737
MAGED1	9500
MSH5	4439
CARD16	114769
CARD17	440068
ROR2	4920
KIF3B	9371
AUH	549
ZBTB17	7709
RND3	390
ARHGEF7	8874
POFUT1	23509
SYK	6850
SPEN	23013
DIRAS2	54769
ING1	3621
CLIC1	1192
TMEM82	388595
DDAH2	23564
MKX	283078
PLEKHM2	23207
SECISBP2	79048
CKS2	1164
LY6G6C	80740
COL4A1	1282
LY6G6D	58530
AGMAT	79814
LY6G6F	259215
SHC3	53358
MAP3K19	80122
S1PR3	1903
DNAJC16	23341
NXNL2	158046
IRS2	8660
SPIN1	10927
LY6G5B	58496
CSNK2B	1460
TNFSF13B	10673
ABHD13	84945
GPANK1	7918
CELA2B	51032
C6orf47	57827
FAM155A	728215
APOM	55937
MASTL	84930
C9orf170	401535
CTRC	11330
ZCCHC6	79670
BAG6	7917
FOXS1	2307
EFHD2	79180
ISCA1	81689
NUDT11	55190
MYLK2	85366
KDELC1	79070
C1orf195	727684
NUDT10	170685
SHROOM4	57477
KAZN	23254
TEX30	93081
PRRC2A	7916
CCNB3	85417
AIF1	199
TPP2	7174
COX4I2	84701
LRRC38	126755
ANKRD26	22852
CLCN5	1184
LST1	7940
PRAMEF17	391004
PRAMEF19	645414
DLG2	1740
ID1	3397
FAM181B	220382
FGF14	2259
ABI1	10006
NFKBIL1	4795
PAGE1	8712
PRAMEF9	343070
ITGBL1	9358
PRAMEF6	440561
MCCD1	401250
FOXP3	50943
PDSS1	23590
AADACL4	343066
CCDC22	28952
HLA-C	3107
ZNF549	256051
APBB1IP	54518
SLC28A3	64078
GGACT	87769
TCF19	6941
TNFRSF1B	7133
GAD2	2572
HNRNPK	3190
CACNA1F	778
OR4D1	26689
PCCA	5095
CDSN	1041
MUC21	394263
CCDC93	54520
DEFB123	245936
DEFB119	245932
SHISA7	729956
PLP2	5355
ZIC2	7546
C9orf64	84267
PTPRH	5794
GPR158	57512
STXBP4	252983
CLYBL	171425
GKAP1	80318
TM9SF2	9375
FLOT1	10211
UBQLN1	29979
FAM182B	728882
MDC1	9656
GPR183	1880
IDNK	414328
GRIPAP1	56850
ZNF337	26152
DHX16	8449
RASEF	158158
KIAA1217	56243
DOCK9	23348
NPPB	4879
NPPA	4878
OTUD1	220213
TLE1	7088
SLC15A1	6564
PTF1A	256297
PIM2	11040
MSRB2	22921
PPP1R10	5514
TTYH1	57348
TLE4	7091
ABHD12	26090
STK24	8428
PRR3	80742
CTTN	2017
KIAA2013	90231
PIP4K2A	5305
PSAT1	29968
MTHFR	4524
CEP78	84131
GNL1	2794
GNA14	9630
SPAG6	9576
HLA-E	3133
SOWAHC	65124
PUS1	80324
DPRX	503834
ENTPD6	955
TRIM39	56658
BMI1	648
GATA1	2623
NUDT8	254552
TRIM15	89870
WAS	7454
HS6ST3	266722
FOXB2	442425
VSX1	30813
PRUNE2	158471
WDR13	64743
TRIM31	11074
RFK	55312
SP2	6668
UGGT2	55757
FBXO6	26270
RBM3	5935
FBXO44	93611
TBC1D25	4943
PPP1R11	6992
UBIAD1	29914
ANGPTL7	10218
COMMD3	23412
TBC1D8	11138
KLK6	5653
C9orf40	55071
SYNDIG1	79953
NMS	129521
RILPL1	353116
ABCC4	10257
RORB	6096
MOG	4340
YIF1A	10897
ANXA1	301
SSX1	6756
EXOSC10	5394
SOX21	11166
ZNF81	347344
SRM	6723
GPR180	160897
CST9	128822
CBY3	646019
CST9L	128821
DNAJC1	64215
C1orf127	148345
CST11	140880
CASZ1	54897
C9orf57	138240
GABBR1	2550
IL31	386653
DFFA	1676
ABHD17B	51104
TMEM2	23670
GPC6	10082
CORT	1325
UBD	10537
ZNF41	7592
GPC5	2262
KDM2B	84678
ZNF157	7712
CNNM4	26504
LMAN2L	81562
SLITRK5	26050
SLITRK1	114798
SLC25A39	51629
SPRY2	10253
THBD	7056
TRPM3	80036
CASC10	399726
NEBL	10529
KLF9	687
MAS1L	116511
OR2H1	26716
NKX2-2	4821
OR11A1	26531
OR5V1	81696
OR14J1	442191
OR2J2	26707
OR2J3	442186
OR2B3	442184
OR2W1	26692
ZNF311	282890
MAMDC2	256691
SPDYC	387778
SYVN1	84447
XRN2	22803
C9orf135	138255
TRIM27	5987
NMNAT1	64802
POU4F1	5457
EDNRB	1910
LZIC	84328
UIMC1	51720
SNX15	29907
PLXDC2	84898
ZKSCAN3	80317
CTNNBIP1	56998
ATG2A	23130
FXN	2395
ARL5B	221079
PRKACG	5568
HRH2	3274
ZKSCAN4	387032
CLSTN1	22883
NSUN6	221078
ARHGAP39	80728
FTL	2512
ZSCAN16	80345
TMEM252	169693
FOXH1	8928
ZNF165	7718
ST3GAL5	8869
CRNKL1	51340
PIK3CD	5293
VPS28	51160
FAM196B	100131897
SLC39A12	221074
SF1	7536
CBWD5	220869
CBWD1	55871
HIST1H2BL	8340
GPR157	80045
FOXD4L4	349334
FOXD4L5	653427
SLC2A5	6518
SCP2D1	140856
CA6	765
DTD1	92675
CLN5	1203
HIST1H2AH	85235
SPATC1	375686
KCTD12	115207
ERRFI1	54206
TMEM236	653567
STAM	8027
AUP1	550
FAM27C	100132948
LBX2	85474
SLC22A12	116085
HMGN4	10473
DNAJC11	55735
UCHL3	7347
ANKRD20A2	441430
ST8SIA6	338596
POLR3F	10621
ATXN2	6311
TBC1D4	9882
SPATA31A1	647060
PHF13	148479
KLHL21	9903
KLF12	11278
HIF3A	64344
FAM216A	29902
ZBTB48	3104
KLF5	688
IGFBPL1	347252
IGFL4	444882
ALDH1B1	219
NOL9	79707
SHB	6461
MGME1	92667
SLC36A3	285641
SLC25A51	92014
KRTAP9-2	83899
DCAF10	79269
KRTAP4-2	85291
HIST1H4H	8365
HIST1H2BI	8346
GPR20	2843
HIST1H4B	8366
KRTAP1-4	728255
KRT40	125115
DIS3	22894
SNX5	27131
HIST1H3D	8351
DPP6	1804
TNFRSF25	8718
HIST1H2AC	8334
NAA40	79829
TCOF1	6949
POLR1E	64425
TRDMT1	1787
PLCXD3	345557
HIST1H4C	8364
RRBP1	6238
MZT1	440145
RTN3	10313
ESPN	83715
CUBN	8029
HES2	54626
ZFAT	57623
KLHL1	57626
SLC17A2	10246
ACOT7	11332
PCDH9	5101
SLC22A6	9356
BFSP1	631
SLC3A2	6520
GPR153	387509
HES3	390992
SLC17A4	10050
SPINK9	643394
PCDH17	27253
RSU1	6251
LRRC3C	100505591
PRR20B	729233
PRR20A	122183
GKN1	56287
RNF207	388591
PCDH8	5100
LYPD5	284348
FBXO48	554251
GLIPR2	152007
SCGN	10590
RECK	8434
KDM6A	7403
SUGT1	10910
GRXCR2	643226
OR13J1	392309
ACTR2	10097
TMEM8B	51754
CEP68	23177
PTER	9317
AHNAK	79026
CKAP4	10970
CKAP2	26586
FUNDC1	139341
FLRT3	23767
VPS36	51028
ZNF425	155054
NDP	4693
MAOB	4129
SEL1L2	80343
LRRC10B	390205
ITGA8	8516
RGP1	9827
FBXO47	494188
KCNAB2	8514
C12orf73	728568
GBA2	57704
NDUFAF5	79133
C12orf42	374470
ARHGEF35	445328
FAM171A1	221061
C6orf62	81688
BLACE	338436
GPR34	2857
PGA4	643847
NPHP4	261734
TAF2	6873
NMT2	9397
CASK	8573
DLEU1	10301
MS4A13	503497
ERICH4	100170765
AJAP1	55966
TDP2	51567
EXT1	2131
C10orf111	221060
ACBD7	414149
KIAA0319	9856
OLAH	55301
CEP104	9731
SPIRE2	84501
LRRC47	57470
DCLRE1C	64421
AARD	441376
TPM2	7169
TP73	7161
RCBTB1	55213
C19orf54	284325
PHF11	51131
REEP2	51308
TPRG1L	127262
CA9	768
APRT	353
HSPA14	51182
ARHGEF16	27237
ANKEF1	63926
ARHGEF39	84904
OR5D16	390144
OR5L2	26338
PKHD1L1	93035
ACTRT2	140625
OR4A5	81318
MMEL1	79258
LPAR6	10161
ATP6AP2	10159
BCOR	54880
HES5	388585
DCDC2	51473
NUP160	23279
PANK4	55229
NRSN1	140767
TSPAN7	7102
CLLU1	574028
PLCH2	9651
CLLU1OS	574016
CAMKMT	79823
UNC13B	10497
PLCB4	5332
RPGR	6103
SLC35B4	84912
LIG3	3980
MORN1	79906
SRPX	8406
SKI	6497
DNAAF1	123872
PODXL	5420
FAM214B	80256
ITM2B	9445
PRKCZ	5590
CCL7	6354
PRPF18	8559
DYNLT3	6990
GABRD	2563
CYBB	1536
C11orf49	79096
XK	7504
PIGO	84720
LANCL3	347404
LRP4	4038
NADK	65220
LGALS7	3963
SEPHS1	22929
FANCG	2189
SYCE1L	100130958
FAM47C	442444
SUCLA2	8803
OXER1	165140
COX7A2L	9167
UQCRQ	27089
GDF9	2661
SHROOM1	134549
UCMA	221044
SOWAHA	134548
ID4	3400
C2orf91	400950
SEPT8	23176
ESD	2098
TMEM240	339453
ZFC3H1	196441
OPTN	10133
ATAD3A	55210
ATAD3C	219293
HAO1	54363
CYP4V2	285440
CDKL4	344387
RAD50	10111
CCDC3	83643
BMP2	650
ACCSL	390110
GALT	2592
C4orf47	441054
LRRN4	164312
CRLS1	54675
PRR5L	79899
ALKBH6	84964
MCM8	84515
SDHAF1	644096
DVL1	1855
DHRS13	147015
ARID3C	138715
NPHS1	4868
PGPEP1L	145814
FTHL17	53940
TAB3	257397
ATL2	64225
CHGB	1114
CXorf21	80231
NR0B1	190
MAGEB1	4112
CNTFR	1271
MAGEB4	4115
MAGEB2	4113
IL1RAPL1	11141
C7orf66	154907
C11orf91	100131378
MAGEB10	139422
GPCPD1	56261
NRCAM	4897
PUSL1	126789
MAGEB6	158809
ARX	170302
RBM24	221662
POLA1	5422
PRKD3	23683
FABP9	646480
NGRN	51335
LYRM9	201229
KCTD4	386618
SCNN1D	6339
BCAP29	55973
PCYT1B	9468
GPALPP1	55425
CD83	9308
NUDT2	318
PCNA	5111
NUFIP1	26747
KIF24	347240
MCUR1	63933
ZFX	7543
SERP2	387923
B3GALT6	126792
C4orf46	201725
CXorf58	254158
LGR4	55366
ECHDC3	79746
DNAJC15	29103
APOO	79135
TNFRSF4	7293
UBAP2	55833
VIT	5212
FEZ2	9637
DNAJC2	27000
ACSL6	23305
SAT1	6303
GFOD1	54438
TTLL10	254173
ACOT9	23597
VWA8	23078
GATA3	2625
SLC23A2	9962
PRDX4	10549
SLC30A6	55676
RGCC	28984
PTCHD1	139411
DDX53	168400
AGRN	375790
PHEX	5251
EDN1	1906
E2F4	1874
LYRM7	90624
HIVEP1	3096
ISG15	9636
RASSF2	9770
NAA16	79612
PLEKHN1	84069
XDH	7498
TMEM170B	100113407
PRNP	5621
CTXN3	613212
NEDD9	4739
ZNF827	152485
ADRA1D	146
ASPH	444
MUC3A	4584
MTRF1	9617
KBTBD7	84078
MBTPS2	51360
KBTBD6	89890
WBP4	11193
GCM2	9247
SMPX	23676
KLHL34	257240
CMTM1	113540
TOM1L2	146691
CNKSR2	22866
SNX2	6643
YPEL5	51646
NFX1	4799
INSC	387755
FOXO1	2308
KIN	22944
RPS6KA3	6197
PAK1IP1	55003
GCNT2	2651
NHLRC3	387921
TFAP2A	7020
EIF1AX	1964
CCDC112	153733
STOML3	161003
REEP5	7905
MAP7D2	256714
HGSNAT	138050
TRPC3	7222
UFM1	51569
KIFC3	3801
SLC35B3	51000
KATNB1	10300
EXOSC9	5393
OR6C65	403282
OR6C75	390323
OR6C3	254786
OR6C1	390321
ARHGAP44	9912
NDNF	79625
INSL3	3640
TRPC4	7223
EEF1E1	9521
IPO7	10527
SPINK4	27290
CYP1A1	1543
B4GALT1	2683
POSTN	10631
CENPB	1059
SPEF1	25876
TXNDC5	81567
ADPRM	56985
CSNK1A1L	122011
DNAJA1	3301
DSP	1832
SIN3B	23309
PDHA1	5160
MT1M	4499
SMAD9	4093
OR10A4	283297
RIOK1	83732
NDUFB6	4712
SOHLH2	54937
DDX58	23586
ARIH1	25820
ADAM32	203102
MAB21L1	4081
RPGRIP1L	23322
CNGA4	1262
RREB1	6239
PHKA2	5256
LY86	9450
LETM2	137994
SAMD9	54809
IL2RA	3559
TRIM22	10346
GLRX	2745
KRT6A	3853
RHOBTB3	22836
RS1	6247
CDKL5	6792
LINGO2	158038
FBXO18	84893
GPR150	285601
ARSK	153642
KRT81	3887
EQTN	54586
BEND2	139105
TRIM5	85363
TEK	7010
SCML1	6322
MPV17	4358
CDK14	5218
RPP40	10799
LRRC19	64922
SLC4A11	83959
NHS	4810
SLC25A35	399512
EXOC3L4	91828
RFC3	5983
STEAP4	79689
RBBP7	5931
CAAP1	79886
ANKRD16	54522
KRTAP10-10	353333
TRIM6	117854
KL	9365
ITPA	3704
ECI2	10455
TXLNG	55787
N4BP2L1	90634
BRCA2	675
SYAP1	94056
ATP6AP1L	92270
MTAP	4507
ALOX15B	247
UBQLNL	143630
GDI2	2665
NABP2	79035
S100G	795
IFNA8	3445
IFNA2	3440
IFNA6	3443
OR51I1	390063
IFNA16	3449
IFNA10	3446
OR51B6	390058
IFNA14	3448
OR51B4	79339
IFNA21	3452
IFNW1	3467
IFNB1	3456
HBE1	3046
CCDC85C	317762
FOCAD	54914
FBXO16	157574
HBG2	3048
SPZ1	84654
CNTROB	116840
FASTKD5	60493
FAM50B	26240
PXDC1	221749
GRPR	2925
AVP	551
HBD	3045
HBD	100187828
FBXL19	54620
BCL7C	9274
EMILIN1	11117
USP3	9960
MRPS26	64949
CALML5	51806
MLLT3	4300
TMEM27	57393
LHFPL2	10184
TUBB2A	7280
CHD3	1107
OR52A1	23538
OR52J3	119679
OR51A2	401667
OR51A4	401666
OR51T1	401665
BPHL	670
MMP26	56547
C2CD4B	388125
PTPRA	5786
RPS6	6194
ZNF768	79724
TUBAL3	79861
PIR	8544
UCN3	114131
VPS16	64601
AKR1C4	1109
SHBG	6462
PIGA	5277
NQO2	4835
TEX26	122046
MEDAG	84935
C2CD2	25966
ASB9	140462
MOSPD2	158747
COL4A3BP	10087
FAM57B	83723
HAUS6	54801
SLTM	79811
COL2A1	1280
GEMIN8	54960
CARS	833
RRAGA	10670
NAP1L4	4676
ADAMTSL1	92949
AKR1C3	8644
SLC22A18	5002
TMEM239	100288797
ADRA1A	148
IGSF5	150084
C20orf141	128653
BTF3	689
EGFL6	25975
CPXM1	56265
SH3GL2	6456
KATNAL1	84056
ATXN3L	92552
BNIP3L	665
TMSB4X	7114
PTCD2	79810
CNTLN	54875
EBF4	57593
HADHA	3030
TLR7	51284
BNC2	54796
UBL3	5412
FRMPD4	9758
C9orf92	100129385
SERPINB9	5272
CCDC171	203238
PDE4A	5141
SMN1	6606
AMELX	265
GPS2	2874
PSIP1	11168
SERPINB1	1992
SMN2	6607
HMGN1	3150
SERF1B	728492
SLC7A1	6541
AKR1C2	1646
WRNIP1	56897
SLC46A3	283537
AK6	102157402
GMDS	2762
SBF1	6305
SNAPC3	6619
TAF9	6880
RABGEF1	27342
CLCN4	1183
CENPO	79172
NOXRED1	122945
POMP	51371
IDH3B	3420
PARM1	25849
WWC3	55841
NKX3-1	4824
AKR1C1	1645
FOXC1	2296
EIF3CL	728689
HUS1B	135458
CER1	9350
SHROOM2	357
ZDHHC21	340481
CEP152	22995
NFIB	4781
IRF4	3662
PAN3	255967
NLN	57486
FKBP1B	2281
DUT	1854
PITRM1	10531
RUFY3	22902
SGTB	54557
CDX2	1045
ATP5EP2	432369
TTC38	55020
VCX3B	425054
PDX1	3651
PNPLA4	8228
ADAMTS6	11174
VCX	26609
CWC27	10283
IGFBP3	3486
VCX3A	51481
NLGN4X	57502
CCM2	83605
MTIF3	219402
PFKP	5214
ARSF	416
AIPL1	23746
ARSH	347527
RCAN1	1827
ACOT6	641372
GTF3A	2971
SDC1	6382
SLC5A3	6526
ARSD	414
GYG2	8908
TH	7054
CD99	4267
NOP56	10528
PTPRD	5789
MIER3	166968
TECRL	253017
ZBED1	9189
POLR2B	5431
ASMT	438
RDH14	57665
SLC8A3	6547
KLHL42	57542
MANSC4	100287284
EXOC1	55763
P2RY8	286530
IL6ST	3572
ADARB2	105
ASMTL	8623
ITSN1	6453
FAM49A	81553
TMEM165	55858
GLDC	2731
THUMPD1	55623
ITPR2	3709
DDX1	1653
IDI1	3422
RDH11	51109
GP2	2813
C17orf107	100130311
CDC20B	166979
MBD3L2	125997
MBD3L4	653656
CCP110	9738
SLC25A6	293
ESM1	11082
HR	55806
SGCB	6443
IL33	90865
ITPRIPL2	162073
TGM3	7053
OCIAD1	54940
MLANA	2315
DENND1C	79958
STK35	140901
GREB1	9687
PKD1P1	339044
TEC	7006
TEC	100124696
E2F6	1876
CDK8	1024
NPSR1	387129
GGT6	124975
CRYZL1	9946
MYBBP1A	10514
LZTS1	11178
COMMD8	54951
CD274	29126
SHOX	6473
C2orf50	130813
RNF6	6049
SIRPB1	10326
SIRPD	128646
CATSPERD	257062
RLN2	6019
ZZEF1	23140
INSL6	11172
C5orf51	285636
JAK2	3717
ATP8A2	51761
PLCXD1	55344
ATP8A1	10396
BAIAP2L2	80115
NOL10	79954
GCAT	23464
GAGE12E	729431
NUTM2A	728118
HMG20A	10363
GAGE12H	729442
ASAH1	427
RCL1	10171
CATSPER2	117155
CPPED1	55313
LSP1	4046
ARRDC5	645432
NSUN7	79730
TMPRSS6	164656
RBM47	54502
RHOH	399
MTMR6	9107
AK3	50808
SDCBP2	27111
CYS1	192668
GART	2618
YWHAQ	10971
PLIN5	440503
CDC37L1	55664
CTNS	1497
SNPH	9751
CENPJ	55835
TMEM74B	55321
RFC1	5981
KLRC2	3822
KLRC3	3823
TNNI2	7136
KLRD1	3824
TNK2	10188
METTL22	79091
ANGPT4	51378
TMEM52B	120939
NADK2	133686
TMEM156	80008
OR1A2	26189
SRXN1	140809
PGM2	55276
SYT8	90019
FAM43A	131583
GLIS3	169792
PARP4	143
GPNMB	10457
RFX3	5991
DNAJC21	134218
RAD1	5810
RSAD2	91543
NIN	51199
TP53BP1	7158
SLC34A2	10568
C1QTNF3	114899
C1QTNF9	338872
CLEC6A	93978
SGCZ	137868
KCNV2	169522
AMACR	23600
C22orf42	150297
VLDLR	7436
SEPSECS	51091
LGI2	55203
NANOGNB	360030
SOD3	6649
C1QTNF9B	387911
MTMR12	54545
PISD	23761
KCNIP4	80333
GNG7	2788
KRTAP5-6	440023
KRTAP5-1	387264
MIPEP	4285
BRSK2	9024
IGF2BP2	10644
DEFB135	613209
DEFB136	613210
LCORL	254251
DCAF16	54876
DMRT2	10655
CDH12	1010
TNFRSF19	55504
DMRT1	1761
ZG16B	124220
NRSN2	80023
SACS	26278
FGFBP1	9982
OLIG1	116448
ONECUT3	390874
FGF9	2254
FSCN1	6624
RNF215	200312
FBXL18	80028
MICU2	221154
DEFB132	400830
C9orf66	157983
DEFB127	140850
DEFB126	81623
DEAF1	10522
DEFB125	245938
NOP2	4839
SLC35G5	83650
NKX3-2	579
ARHGAP5	394
ZDHHC20	253832
RP1L1	94137
GPR78	27201
HTR3D	200909
