pert_id	TAG	pert_iname	Toxicity
BRD-K81876028	-0.8457	CP-93129	YES_Toxicity
BRD-K91938660	-0.8457	memantine	YES_Toxicity
BRD-K02590140	-0.8457	O-2050	NO_Toxicity
BRD-K14441456	-0.8809	tyrphostin-AG-556	NO_Toxicity
BRD-A83237092	-0.8809	fulvestrant	NO_Toxicity
BRD-K54665485	-0.8809	R-59022	NO_Toxicity
BRD-A29289453	-0.9161	PCA-4248	NO_Toxicity
BRD-K88560311	-0.9161	rucaparib	YES_Toxicity
BRD-K02867583	-0.9161	minaprine	NO_Toxicity
BRD-K50311478	-0.9161	tosyl-phenylalanyl-chloromethyl-ketone	NO_Toxicity
BRD-K88677950	-0.9514	PD-198306	NO_Toxicity
BRD-A25143711	-0.9514	hydrocortisone-valerate	NO_Toxicity
BRD-A24429032	-0.9514	BE-2254	NO_Toxicity
BRD-K80970344	-0.9514	pyrrolidine-dithiocarbamate	NO_Toxicity
BRD-K59197931	-0.9595	naproxen	YES_Toxicity
BRD-K90789829	-0.9866	nefazodone	NO_Toxicity
BRD-A78295502	-0.9866	hydroquinine	NO_Toxicity
BRD-K52721684	-0.9866	PCO-400	NO_Toxicity
BRD-A08709697	-1.0218	heliotrine	YES_Toxicity
BRD-K91900765	-1.0218	VX-745	NO_Toxicity
BRD-A90311807	-1.0218	cilastatin	NO_Toxicity
BRD-K45861246	-1.0218	azaperone	YES_Toxicity
BRD-A71657825	-1.0571	2-(biphenyl-4-ylsulfonamido)pentanedioic-acid	NO_Toxicity
BRD-K05673000	-1.0923	dicloxacillin	NO_Toxicity
BRD-K84709232	-1.0923	caffeic-acid	NO_Toxicity
BRD-K24675965	-1.1276	LY-288513	NO_Toxicity
BRD-A21723284	-1.1628	naltriben	NO_Toxicity
BRD-A82590476	-1.1628	SDZ-NKT-343	NO_Toxicity
BRD-A41304429	-1.1628	practolol	NO_Toxicity
BRD-K59962020	-1.1745	CHEMBL-374350	NO_Toxicity
BRD-A10420615	-1.198	cyclopiazonic-acid	NO_Toxicity
BRD-K82823804	-1.2333	PD-407824	NO_Toxicity
BRD-K09859624	-1.2333	methantheline	NO_Toxicity
BRD-K62353524	-1.2333	DY-131	NO_Toxicity
BRD-A73680854	-1.2333	PT-630	NO_Toxicity
BRD-A31227688	-1.2333	kynuramine	YES_Toxicity
BRD-K69328504	-1.2333	L-690488	NO_Toxicity
BRD-K41567364	-1.2534	SB-334867	YES_Toxicity
BRD-K50168500	-1.2685	canertinib	NO_Toxicity
BRD-K02265150	-1.2685	amoxapine	YES_Toxicity
BRD-K92991072	-1.2978	PAC-1	NO_Toxicity
BRD-K12120659	-1.3037	GR-144053	NO_Toxicity
BRD-K09255212	-1.3037	clioquinol	YES_Toxicity
BRD-K92428153	-1.3037	mycophenolate-mofetil	NO_Toxicity
BRD-A23226398	-1.3352	estradiol	NO_Toxicity
BRD-K85603128	-1.339	resorcinol	NO_Toxicity
BRD-K05977823	-1.3568	tenovin-1	NO_Toxicity
BRD-A06352508	-1.3742	SB-218078	YES_Toxicity
BRD-K40656405	-1.4094	L-165041	NO_Toxicity
BRD-A52282606	-1.4264	lacidipine	NO_Toxicity
BRD-A74269027	-1.4447	isoxsuprine	YES_Toxicity
BRD-K90733503	-1.4447	cephalexin	NO_Toxicity
BRD-K26863634	-1.4447	BIX-01338	NO_Toxicity
BRD-K51805276	-1.4447	temefos	YES_Toxicity
BRD-K06902185	-1.4459	minoxidil	NO_Toxicity
BRD-A95096829	-1.4481	PNU-96415E	NO_Toxicity
BRD-K72541103	-1.4526	JAK3-inhibitor-I	NO_Toxicity
BRD-K05396879	-1.4799	15-delta-prostaglandin-j2	NO_Toxicity
BRD-K63792901	-1.4909999999999999	arecaidine-but-2-ynyl-ester	NO_Toxicity
BRD-K95237249	-1.5733	probenecid	NO_Toxicity
BRD-K34995470	-1.5829	SU-1498	NO_Toxicity
BRD-K63533170	-1.5856	AM-630	NO_Toxicity
BRD-K71823332	-1.5976	epothilone-a	YES_Toxicity
BRD-K11911061	-1.6209	GR-127935	NO_Toxicity
BRD-K65331431	-1.6291	retinyl-acetate	NO_Toxicity
BRD-K19540840	-1.6913	saracatinib	NO_Toxicity
BRD-K26015241	-1.6913	ODQ	NO_Toxicity
BRD-K73824630	-1.6913	skatole	NO_Toxicity
BRD-K75295174	-1.6913	alisertib	YES_Toxicity
BRD-K38449220	-1.6913	seneciphylline	YES_Toxicity
BRD-K99174507	-1.6913	cardiogenol-c	NO_Toxicity
BRD-A70083328	-1.7266	secnidazole	NO_Toxicity
BRD-K77286328	-1.7266	reversine	NO_Toxicity
BRD-A12016240	-1.7266	LY-278584	NO_Toxicity
BRD-K30816563	-1.7266	ranitidine	YES_Toxicity
BRD-K86727142	-1.7266	embelin	NO_Toxicity
BRD-K44849676	-1.7618	capsazepine	NO_Toxicity
BRD-K07691486	-1.7618	roscovitine	NO_Toxicity
BRD-K53318339	-1.797	vinpocetine	NO_Toxicity
BRD-A43882281	-1.797	pinacidil	YES_Toxicity
BRD-K21936341	-1.8323	oxotremorine-sesquifumarate	YES_Toxicity
BRD-A59215453	-1.8323	lobelanidine	YES_Toxicity
BRD-K76872913	-1.8349	benzanthrone	NO_Toxicity
BRD-K37792168	-1.8675	denbufylline	NO_Toxicity
BRD-K88849294	-1.8675	lobaric-acid	YES_Toxicity
BRD-A49765801	-1.9027	fludroxycortide	NO_Toxicity
BRD-K87990216	-1.9169999999999998	piretanide	NO_Toxicity
BRD-A25775766	-1.9732	securinine	YES_Toxicity
BRD-K85030058	-1.9747	benactyzine	YES_Toxicity
BRD-K68077509	-1.9787	brucine	YES_Toxicity
BRD-K10207760	-2.0085	lasalocid	YES_Toxicity
BRD-K04185004	-2.0085	oxybuprocaine	YES_Toxicity
BRD-A30977374	-2.0739	nifedipine	NO_Toxicity
BRD-A16665823	-2.0789	butoconazole	NO_Toxicity
BRD-K70401845	-2.0789	erlotinib	YES_Toxicity
BRD-K56614220	-2.0887	clofazimine	NO_Toxicity
BRD-K51276371	-2.1142	aloisine	NO_Toxicity
BRD-K36864847	-2.1142	BD-1047	YES_Toxicity
BRD-K25394294	-2.1142	oxaprozin	NO_Toxicity
BRD-M47793593	-2.1142	picrotoxin	NO_Toxicity
BRD-K82688027	-2.1273	RG-13022	NO_Toxicity
BRD-K67298865	-2.1519	SB-431542	NO_Toxicity
BRD-K65285700	-2.1699	GP-1a	YES_Toxicity
BRD-A68281735	-2.173	REV-5901	NO_Toxicity
BRD-K31912990	-2.1846	CGP-71683	NO_Toxicity
BRD-K30480208	-2.2199	torasemide	NO_Toxicity
BRD-K91733562	-2.2218	secoisolariciresinol	NO_Toxicity
BRD-K48722833	-2.2541	iloperidone	YES_Toxicity
BRD-K36258877	-2.2551	AZ-10417808	NO_Toxicity
BRD-K70557564	-2.2903	zosuquidar	NO_Toxicity
BRD-K39520573	-2.2903	GW-5074	YES_Toxicity
BRD-K00824317	-2.3256	fludroxycortide	NO_Toxicity
BRD-K79684402	-2.3294	Ro-10-5824	NO_Toxicity
BRD-K61737877	-2.3472	VEGF-receptor-2-kinase-inhibitor-IV	NO_Toxicity
BRD-K51967704	-2.3665	BIIB-021	YES_Toxicity
BRD-A36471396	-2.4444	biperiden	NO_Toxicity
BRD-K55344148	-2.4744	BU-224	NO_Toxicity
BRD-A96799240	-2.4842	4-hydroxyretinoic-acid	NO_Toxicity
BRD-A02759312	-2.5018	betaxolol	YES_Toxicity
BRD-K28168037	-2.5132	fenretinide	NO_Toxicity
BRD-K28453807	-2.537	nitrocaramiphen	YES_Toxicity
BRD-K00675675	-2.537	CL-82198	YES_Toxicity
BRD-A38898897	-2.6427	GW-311616	NO_Toxicity
BRD-K52020312	-2.6578	metronidazole	NO_Toxicity
BRD-K55420858	-2.6912	mirin	NO_Toxicity
BRD-K53913732	-2.8189	SB-408124	NO_Toxicity
BRD-K24656285	-2.8189	farnesol	NO_Toxicity
BRD-A47342814	-2.8894	naltrindole	NO_Toxicity
BRD-A89337244	-2.9198	PD-102807	YES_Toxicity
BRD-K53561341	-2.9246	aurora-a-inhibitor-i	NO_Toxicity
BRD-A52326238	-2.9246	isogedunin	YES_Toxicity
BRD-K39944607	-2.9246	ochratoxin-a	YES_Toxicity
BRD-K28667196	-2.9598	fillalbin	NO_Toxicity
BRD-K04833372	-2.9598	GSK-1904529A	NO_Toxicity
BRD-K74430258	-2.9951	1,2-dichlorobenzene	YES_Toxicity
BRD-A30815329	-3.0303	felodipine	YES_Toxicity
BRD-K55430733	-3.0303	WAY-629	NO_Toxicity
BRD-K14807180	-3.0377	SB-221284	NO_Toxicity
BRD-A73741725	-3.056	exemestane	NO_Toxicity
BRD-A43930669	-3.0655	L-368899	NO_Toxicity
BRD-A65440446	-3.0715	cimaterol	NO_Toxicity
BRD-K76617868	-3.0987	fasudil	YES_Toxicity
BRD-K50841342	-3.1392	PAC-1	NO_Toxicity
BRD-K68336408	-3.1712	tyrphostin-AG-1478	YES_Toxicity
BRD-A62035778	-3.1712	scopolamine	YES_Toxicity
BRD-A31800922	-3.216	procyclidine	NO_Toxicity
BRD-A60274948	-3.2195	bromocriptine	NO_Toxicity
BRD-K61097567	-3.2769999999999997	SB-218795	YES_Toxicity
BRD-K55462201	-3.2841	AM-404	NO_Toxicity
BRD-K03557653	-3.3122	sappanone-a	NO_Toxicity
BRD-K25079130	-3.3142	avrainvillamide-analog-4	NO_Toxicity
BRD-A67862938	-3.3402	naftidrofuryl	NO_Toxicity
BRD-A92651262	-3.3639	nalbuphine	NO_Toxicity
BRD-K31542390	-3.4019	mycophenolic-acid	NO_Toxicity
BRD-A22032524	-3.4179	amlodipine	YES_Toxicity
BRD-K33106058	-3.5299	cytarabine	NO_Toxicity
BRD-A68723818	-3.5941	brompheniramine	YES_Toxicity
BRD-K64935403	-3.6926	ebelactone-b	NO_Toxicity
BRD-K04923131	-3.6998	GSK-3-inhibitor-IX	YES_Toxicity
BRD-K01649396	-3.735	indatraline	YES_Toxicity
BRD-A75479906	-3.7703	rimantadine	YES_Toxicity
BRD-K22429181	-3.8407	retinol	NO_Toxicity
BRD-K36377456	-3.8828	marmesin	NO_Toxicity
BRD-K71879491	-3.9817	tretinoin	NO_Toxicity
BRD-K25650355	-4.0521	physostigmine	YES_Toxicity
BRD-K98493452	-4.1306	honokiol	NO_Toxicity
BRD-K39120595	-4.202	bithionol	YES_Toxicity
BRD-K64310881	-4.4395	MW-STK33-3B	NO_Toxicity
BRD-K96319534	-4.5689	phentermine	YES_Toxicity
BRD-K95402279	-4.6134	geranylgeraniol	NO_Toxicity
BRD-K98769987	-4.8626	flumazenil	NO_Toxicity
BRD-A01320529	-4.8693	salmeterol	YES_Toxicity
BRD-A77118605	-4.8978	D-609	NO_Toxicity
BRD-K94080537	-4.9594	diethyltoluamide	NO_Toxicity
BRD-K85383046	-5.0021	IAA-94	NO_Toxicity
BRD-K66198023	-5.0259	losartan	YES_Toxicity
BRD-K30867024	-5.0881	SB-216641	NO_Toxicity
BRD-K07403598	-5.1445	CAY-10470	NO_Toxicity
BRD-K53790871	-5.1802	triamcinolone	NO_Toxicity
BRD-K29653726	-5.1898	topiramate	NO_Toxicity
BRD-A13946108	-5.3559	sulindac	YES_Toxicity
BRD-A94543220	-5.4774	bifonazole	NO_Toxicity
BRD-K81062487	-5.4968	taurocholic-acid	NO_Toxicity
BRD-A79314293	-5.6011	cephalosporanic-acid	NO_Toxicity
BRD-K09436313	-5.6608	prostaglandin	NO_Toxicity
BRD-K77390737	-5.9197	xanthohumol	NO_Toxicity
BRD-K83794624	-6.0112	pirarubicin	YES_Toxicity
BRD-K09991945	-6.4769	GSK-3-inhibitor-II	NO_Toxicity
BRD-K02113016	-6.4869	olaparib	NO_Toxicity
BRD-A23770159	-6.5727	sirolimus	NO_Toxicity
BRD-A03216249	-7.1177	mepivacaine	NO_Toxicity
BRD-K89375097	-7.3515	pirenzepine	NO_Toxicity
BRD-K26979635	-7.5821	NS-3694	NO_Toxicity
BRD-A04352665	-7.6062	maraviroc	NO_Toxicity
BRD-K87932577	-7.6544	NSC-693868	YES_Toxicity
BRD-K81916719	-7.7278	triclabendazole	NO_Toxicity
BRD-A43974575	-7.7481	tranylcypromine	YES_Toxicity
BRD-K39484304	-8.1477	triptolide	YES_Toxicity
BRD-K92758126	-8.2456	MD-920	NO_Toxicity
BRD-K96134740	-8.2852	kitasamycin	NO_Toxicity
BRD-K89626439	-8.4729	sirolimus	NO_Toxicity
BRD-A62434282	-8.7257	goserelin	NO_Toxicity
BRD-K43389675	-8.809	daunorubicin	YES_Toxicity
BRD-A44827100	-8.8502	erythromycin	NO_Toxicity
BRD-A41145729	-8.9486	methoprene-acid	NO_Toxicity
BRD-K55468218	-9.1612	spiperone	NO_Toxicity
BRD-A48809242	-9.1871	IB-MECA	NO_Toxicity
BRD-K42095107	-9.2588	daidzein	NO_Toxicity
BRD-K17415526	-9.2821	tyrphostin-AG-835	NO_Toxicity
BRD-K55930204	-9.3376	phenytoin	YES_Toxicity
BRD-K27710560	-9.4476	splitomycin	NO_Toxicity
BRD-K11927976	-9.6696	ER-27319	NO_Toxicity
BRD-K87909389	-9.8661	alvocidib	NO_Toxicity
BRD-K76698671	-9.8851	HNHA	NO_Toxicity
BRD-A76941896	-10.0369	doxorubicin	YES_Toxicity
BRD-K05464208	-10.2307	JX-401	NO_Toxicity
BRD-K87905482	-10.4419	anandamide	NO_Toxicity
BRD-K68407802	-10.5212	KIN001-055	YES_Toxicity
BRD-K63874012	-10.655999999999999	thioperamide	NO_Toxicity
BRD-K62012036	-11.1984	acitretin	NO_Toxicity
BRD-K45888792	-11.25	huperzine-a	YES_Toxicity
BRD-A28856712	-11.445	tetrahydrozoline	NO_Toxicity
BRD-K25311561	-11.6116	KU-55933	NO_Toxicity
BRD-K03440695	-11.6774	boldine	NO_Toxicity
BRD-K54704028	-12.2698	BAY-36-7620	NO_Toxicity
BRD-K81209159	-12.2805	herniarin	NO_Toxicity
BRD-K02581333	-12.5099	protein-tyrosine-phosphatase-inhibitor-IV	NO_Toxicity
BRD-A09349126	-12.8376	norethindrone	NO_Toxicity
BRD-A11702965	-13.0726	chromomycin-a3	YES_Toxicity
BRD-K16508793	-13.1836	diazepam	YES_Toxicity
BRD-K17210248	-13.482000000000001	daunorubicin	YES_Toxicity
BRD-A83326220	-13.6068	brazilin	NO_Toxicity
BRD-K70578146	-13.6839	dactinomycin	YES_Toxicity
BRD-K56700933	-14.2028	phenethyl-isothiocyanate	NO_Toxicity
BRD-K38477985	-14.3785	malonoben	NO_Toxicity
BRD-A20239487	-14.4767	atenolol-(+/-)	NO_Toxicity
BRD-K06543683	-14.5877	bisindolylmaleimide-ix	NO_Toxicity
BRD-K50384076	-14.777000000000001	7,4'-dihydroxyflavone	NO_Toxicity
BRD-A02713983	-15.5277	dihydrodeoxygedunin	NO_Toxicity
BRD-K53570330	-16.3562	carbofuran	YES_Toxicity
BRD-A27143604	-16.5027	diarylpropionitrile	NO_Toxicity
BRD-K31987754	-16.5636	oleylethanolamide	NO_Toxicity
BRD-K51730347	-16.6411	diphencyprone	NO_Toxicity
BRD-K13390322	-16.9212	AT-7519	NO_Toxicity
BRD-K03816923	-16.9363	rottlerin	NO_Toxicity
BRD-A02333338	-17.2207	cyclopamine	NO_Toxicity
BRD-K60460488	-17.403	nelfinavir	NO_Toxicity
BRD-K06926592	-17.6001	tretinoin	NO_Toxicity
BRD-K95921201	-17.8007	reserpine	YES_Toxicity
BRD-K28120222	-17.8729	parthenolide-(alternate-stereo)	NO_Toxicity
BRD-K11634954	-17.8975	GBR-13069	NO_Toxicity
BRD-K47659338	-18.5647	EMD-386088	YES_Toxicity
BRD-K77133231	-18.7	PD-169316	YES_Toxicity
BRD-K14550461	-18.7311	doxercalciferol	YES_Toxicity
BRD-A88282067	-18.852	delcorine	NO_Toxicity
BRD-K51290057	-18.8536	SA-792709	NO_Toxicity
BRD-K19284129	-19.4946	salvinorin-a	YES_Toxicity
BRD-K34608650	-19.6457	GP-2a	YES_Toxicity
BRD-A04327189	-19.6563	synephrine	NO_Toxicity
BRD-K04548931	-19.7069	epirubicin	YES_Toxicity
BRD-K97399794	-19.7656	quercetin	YES_Toxicity
BRD-K14643723	-20.1	4-(2-amino-ethyl)-benzenesulfonamide	YES_Toxicity
BRD-K70883034	-20.4997	nimetazepam	YES_Toxicity
BRD-K19220233	-20.9085	JNK-9L	NO_Toxicity
BRD-A01295252	-20.9858	7-hydroxy-PIPAT	NO_Toxicity
BRD-K89708791	-21.2587	rifaximin	NO_Toxicity
BRD-K09764130	-22.2285	mead-ethanolamide	NO_Toxicity
BRD-K04210847	-22.4006	tamoxifen	NO_Toxicity
BRD-K17497770	-22.6628	butein	NO_Toxicity
BRD-K68246049	-23.4402	TTNPB	NO_Toxicity
BRD-K19894101	-23.4485	MST-312	NO_Toxicity
BRD-A97454584	-23.4782	nadolol	NO_Toxicity
BRD-K16551401	-24.1175	PNU-22394	YES_Toxicity
BRD-K21565985	-25.5536	xylazine	YES_Toxicity
BRD-A11170096	-25.5652	pravastatin	NO_Toxicity
BRD-K97514127	-25.7175	vinorelbine	YES_Toxicity
BRD-K54095730	-25.7708	CMPD-1	NO_Toxicity
BRD-K84895041	-26.4061	BMY-45778	NO_Toxicity
BRD-K31699485	-26.5051	DMeOB	NO_Toxicity
BRD-K68873215	-26.8748	phosphodiesterase-V-inhibitor-II	NO_Toxicity
BRD-K37720887	-26.9063	SB-525334	NO_Toxicity
BRD-K56001384	-27.0161	antimycin-a	YES_Toxicity
BRD-K96263742	-28.7714	GW-7647	NO_Toxicity
BRD-A13084692	-28.9908	troglitazone	NO_Toxicity
BRD-K61993165	-29.1374	niacin	NO_Toxicity
BRD-A17819071	-30.0033	gedunin	YES_Toxicity
BRD-K78278890	-30.3754	NM-PP1	NO_Toxicity
BRD-K60476892	-31.0871	YC-1	YES_Toxicity
BRD-K43796186	-32.0405	benzyl-quinazolin-4-yl-amine	NO_Toxicity
BRD-A53131506	-32.8441	epitestosterone	NO_Toxicity
BRD-K69556541	-33.8234	ryanodine	NO_Toxicity
BRD-K74117820	-34.2004	nelfinavir	NO_Toxicity
BRD-K72264770	-34.9607	QW-BI-011	NO_Toxicity
BRD-K65786282	-36.2485	CGP-7930	NO_Toxicity
BRD-A80775386	-36.3756	hyperforin	NO_Toxicity
BRD-A32949107	-38.1129	MRS-1845	NO_Toxicity
BRD-K62206109	-38.1736	VUF-5681	NO_Toxicity
BRD-K40213712	-38.6177	SAL-1	NO_Toxicity
BRD-K06878038	-39.2363	deferiprone	NO_Toxicity
BRD-K37618799	-40.1233	MRS-1220	NO_Toxicity
BRD-K29582115	-40.4008	ziprasidone	NO_Toxicity
BRD-K99029477	-41.2358	prometon	NO_Toxicity
BRD-A65013509	-42.0787	oxybutynin	NO_Toxicity
BRD-A61899133	-42.5743	catechin	NO_Toxicity
BRD-K94325918	-43.6123	kinetin-riboside	NO_Toxicity
BRD-K05350981	-45.0634	oligomycin-c	NO_Toxicity
BRD-K82255054	-46.6169	propofol	NO_Toxicity
BRD-A41112154	-47.0479	oleanolic-acid	NO_Toxicity
BRD-K08417745	-47.7481	SID-26681509	NO_Toxicity
BRD-K01555864	-48.9717	dibenzoylmethane	NO_Toxicity
BRD-K41859756	-50.3527	NVP-AUY922	NO_Toxicity
BRD-K49810818	-53.0804	sorafenib	YES_Toxicity
BRD-K52313696	-53.7514	tacedinaline	YES_Toxicity
BRD-A56020723	-55.4172	CA-074-Me	NO_Toxicity
BRD-K14200658	-56.8932	syrosingopine	YES_Toxicity
BRD-K82091397	-58.036	SB-239063	NO_Toxicity
BRD-A15415227	-60.9967	GW-1929	NO_Toxicity
BRD-K43764301	-62.665	dexketoprofen	YES_Toxicity
BRD-K37080523	-64.1539	isoreserpine	YES_Toxicity
BRD-K83289131	-67.9092	CAY-10618	NO_Toxicity
BRD-K33583600	-68.58800000000001	isoliquiritigenin	NO_Toxicity
BRD-K33551950	-71.8266	radicicol	YES_Toxicity
BRD-K99063460	-80.5057	didanosine	NO_Toxicity
BRD-K95609758		BMS-191011	NO_Toxicity
BRD-K79131256		albendazole	NO_Toxicity
BRD-K71103788		duloxetine	NO_Toxicity
BRD-K48300629		zonisamide	NO_Toxicity
BRD-K13926615		vardenafil	NO_Toxicity
BRD-K81855038		roxatidine-acetate	NO_Toxicity
